Id,vader_neg,vader_neu,vader_pos,vader_compound,Product_name,Review,Rating,TextBlob_polarity,TextBlob_subjectivity
955,0.0,0.531,0.469,0.9565,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)","Best mobile for in this price range, Battery backup is highlight. Better go with this mobile in budget category from best brand. Absolutely perfect mobile.",5,0.875,0.525
956,0.0,0.647,0.353,0.9559,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)","Camera is good battery is good  fingure unlock sensor is very good and fast it is very thick due to large battery this phone is not for slim phone lovers but phone is very good and price are also good , good job samsung",5,0.4519285714285714,0.598107142857143
957,0.081,0.669,0.251,0.7269,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)",Overall it is good value of money. Everything perfect except taking about 3 and half hour to take full battery charge which is painful. Samsung should work on it.,5,0.19722222222222222,0.5361111111111111
958,0.08,0.651,0.269,0.9232,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)","Personally i feel the design of this phone is very nice and impressive. Camera quality is good in this price point.Performance is also good in this range Battery life is good but it doesn't support fast charging so i didn't feel good about it. Display isn't  good  ,cheap display i am very Disappoint for it..... Overall you can buy this but if you want good display so don't buy it.",4,0.5215384615384616,0.5769230769230768
959,0.0,0.826,0.174,0.7484,SAMSUNG Metro 313 Dual Sim  (Black),I like this product 😍 battery backup is so good. Camera quality is normal as given. Display is 10/10. Phone size is normal. Faster delivery. I ordered on 17th delivery date on 23th but I got it on 20th . Thank you flipkart,5,0.25,0.475
960,0.0,0.431,0.569,0.8979,SAMSUNG Metro 313 Dual Sim  (Black),nice product. value for money. super fast delivery. nice behaviour of delivery boy.,5,0.43333333333333335,0.8166666666666667
961,0.0,0.57,0.43,0.8834,SAMSUNG Metro 313 Dual Sim  (Black),good jio phone is better if you want to only for call is best you can buy it.  ..,4,0.55,0.6
962,0.081,0.561,0.358,0.9074,SAMSUNG Metro 313 Dual Sim  (Black),very good phone if you don't want to be a smart phone addict.. good phone for business and definitely a lots better than any Nokia phones that have low earpiece volume problems..,5,0.3873809523809523,0.5538095238095239
963,0.0,0.36,0.64,0.836,SAMSUNG Metro 313 Dual Sim  (Black),Super Mobile phon. I like it. Thank you Flipkart,5,0.3333333333333333,0.6666666666666666
964,0.0,0.256,0.744,0.4404,SAMSUNG Metro 313 Dual Sim  (Black),Good Quality,5,0.7,0.6000000000000001
965,0.0,0.393,0.607,0.4754,SAMSUNG Metro 313 Dual Sim  (Black),Very nice mobil,5,0.78,1.0
966,0.0,0.478,0.522,0.9549,SAMSUNG Metro 313 Dual Sim  (Black),Fantastic Phone By Samsung. Superb Battery Backup. Color is also very Nice. and Super Fast Delivery by filpkart. Thank You flipkart.,5,0.5426666666666666,0.8333333333333333
967,0.026,0.81,0.164,0.8885,SAMSUNG Metro 313 Dual Sim  (Black),"The phone is awesome. Battery life is long lasting..If charged once, the battery stays for atleast 2-3 days for a normal user. The phone is strong enough to not break even if it falls down on a bit harder surface. Lol😅Btw, delivery is super fast @Flipkart. I ordered the phone on 26th June afternoon and received it on 28th June morning. Thanx @Flipkart.",4,0.2012345679012345,0.5376543209876543
968,0.0,0.627,0.373,0.8591,SAMSUNG Metro 313 Dual Sim  (Black),Excellent product for the paid money.. good phone for old aged people.. simple and easy for them to use...,4,0.35555555555555557,0.5650793650793652
969,0.0,0.483,0.517,0.9312,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)","Awesome phone in price range, thank you flipkart for fast and safe delivery, it's really superb phone",5,0.675,0.775
970,0.0,0.342,0.658,0.8625,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)",Thanks flipcart to its beautiful service nice product,5,0.5499999999999999,0.7333333333333334
971,0.048,0.519,0.434,0.9576,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)",Very good product from samsung.. Iam just loving it mobile is like butter no issues in mobile its totally money worth it best mobile from samsung and great service from flipkart💖,5,0.6016666666666666,0.605
972,0.0,0.0,1.0,0.4404,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)",Good,5,0.7,0.6000000000000001
973,0.529,0.471,0.0,-0.7736,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)",Worst mobile. Getting hanged everyday. Not user friendly,1,-0.27499999999999997,0.7000000000000001
974,0.326,0.674,0.0,-0.5256,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)",Front camera is very poor. Don't buy it,2,-0.52,0.78
975,0.804,0.196,0.0,-0.6249,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)",Worst product,1,-1.0,1.0
976,0.387,0.613,0.0,-0.5849,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)",Samsung Galaxy M 32 is very bad phone,1,-0.9099999999999998,0.8666666666666667
977,0.0,0.0,1.0,0.4404,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)",Good,5,0.7,0.6000000000000001
978,0.0,0.263,0.737,0.4215,"SAMSUNG Galaxy M32 (Black, 128 GB)  (6 GB RAM)",It's nice,5,0.6,1.0
979,0.0,0.664,0.336,0.8225,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)","Awesome phone at this price range. The battery life is superb, it takes impressive photos, a bit heavy but overall its worth the price.",5,0.5166666666666666,0.6
980,0.041,0.676,0.284,0.9369,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)",It is very awesome Mobile for free fire and it has game launcher and other features it is has hdr screen and battery life is 1 day it's real it very powerful because of the processor and it camera is very nice and it's look good 👍😀👌😄😊😎👍,5,0.3921428571428572,0.7392857142857144
981,0.068,0.872,0.06,-0.1779,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)",I am writing this review after using this phone for 2 months. This is my 4th smart phone from Samsung. From my experience I would say this phone is one of the worst product ever from Samsung. Never go for this product. 2010's 2 magapixal nokia phone cameras were far far better than this phone camera. Also the phone is very slow. Very less features are being integrated with this phone. The battery hardly last upto 12-18 hours for normal internet surfing and calls. I urge samsung should stop su...,1,-0.06026455026455028,0.6073544973544972
982,0.127,0.85,0.024,-0.8752,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)","Totally dissapointed .. I was using one plus 5 and  after so much recommendations from my friends,  I finally decided to go for Samsung after 10-15 years or so, but earlier decisions were better.. totally unhappy with the touch ,sometimes it's ultra sensitive and sometimes it's totally unresponsive. No fast charging .  Whatever Samsung claims but it takes life time  for complete charging.No use of Samsung apps and app store..such a waste of memory ..Weight of the mobile is too much .. i...",1,0.016666666666666666,0.5583333333333333
983,0.0,0.815,0.185,0.9531,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)","Here's a review of Samsung galaxy m12 after use of 15 days this might help you.I got this phone next day of my order, fast delivery by flipcart. Camera is fine, but battery is awesome I literally used 13 hours after full charge and battery goes to 14% which also includes 7 hours watching videos ,2 hours music, 2 hours online games,  and 2 hours other apps, so yah it is a battery efficient phone. I felt it little bit heavier than other phones. Processor used in this phone is okay like equiva...",5,0.22546296296296298,0.48888888888888893
984,0.0,1.0,0.0,0.0,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)",Camera working not sertify,1,0.0,0.0
985,0.0,0.449,0.551,0.5994,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)",I like the phone value for money,5,0.0,0.0
986,0.0,0.263,0.737,0.4215,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)",It's nice,5,0.6,1.0
987,0.0,0.75,0.25,0.6115,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)","Good,l gifted my husband new mobile phone and he is very happy 💑👫",5,0.5454545454545454,0.8181818181818182
988,0.0,0.517,0.483,0.4215,"SAMSUNG Galaxy M12 (Black, 128 GB)  (6 GB RAM)",Nice phone 📱👌not heating,5,0.6,1.0
989,0.0,0.435,0.565,0.5994,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Super mobile nd processer,5,0.3333333333333333,0.6666666666666666
990,0.0,0.0,1.0,0.4215,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Nice,5,0.6,1.0
991,0.0,0.0,1.0,0.4215,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Nice,5,0.6,1.0
992,0.0,0.526,0.474,0.8442,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Awosome look and great working of this phone And camera outstanding,5,0.65,0.8125
993,0.0,0.324,0.676,0.7397,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Very good phone nice working,5,0.7549999999999999,0.8900000000000001
994,0.0,0.26,0.74,0.431,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Not Bad,4,0.3499999999999999,0.6666666666666666
995,0.0,0.0,1.0,0.296,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Ok,4,0.5,0.5
996,0.0,0.0,1.0,0.4215,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Nice,4,0.6,1.0
997,0.0,0.464,0.536,0.5379,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Very Very Good Mobile,5,0.9099999999999999,0.7800000000000001
998,0.0,0.0,1.0,0.4404,"SAMSUNG Galaxy M32 5G (Sky Blue, 128 GB)  (8 GB RAM)",Good,5,0.7,0.6000000000000001
999,0.0,0.263,0.737,0.4215,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)",Nice product,5,0.6,1.0
1000,0.0,0.0,1.0,0.4404,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)",Good,5,0.7,0.6000000000000001
1001,0.0,0.213,0.787,0.5719,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)",Iam happy,5,0.8,1.0
1002,0.0,0.872,0.128,0.6801,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)",Overall looks very classy. I was able to transfer all my data including apps from my old device. The battery is taking little time to charge. Will check performance of few days usage. Value for money for this price and Samsung,4,0.057083333333333326,0.40416666666666673
1003,0.0,0.553,0.447,0.9062,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)",Normal user 100% Best choice WhatsApp👌Youtub👌Fb👌Noramal games 👌Movies. 👌Best 100% good choice ❤I love this product.. ❤Samsung ❤,4,0.5874999999999999,0.5375
1004,0.0,0.475,0.525,0.8284,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)",Phone is very good  . I am so very very happy.,5,0.955,0.8900000000000001
1005,0.0,0.0,1.0,0.4215,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)",Nice,4,0.6,1.0
1006,0.0,0.556,0.444,0.4927,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)",Camera quality is very good,5,0.9099999999999999,0.7800000000000001
1007,0.0,0.514,0.486,0.8204,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)","Very good and awesome phone ,comparing to the price range",5,0.955,0.8900000000000001
1008,0.0,0.263,0.737,0.4215,"SAMSUNG Galaxy M32 (Black, 64 GB)  (4 GB RAM)",Nice product 👌,4,0.6,1.0
1009,0.025,0.826,0.149,0.8957,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)","The pricing at which this mobile is available , we expect more from samsung it is a trusted brand so customer expectations are high from this brand and it is obvious.CAMERA:Camera quality is very poor perhaps samsung offering a 64mp main camera, and i think it will be improved with minor software updates.DISPLAY:It is offering a TFT display but display quality is excellent also colour reproduction is far better than other IPS LCD displays,but if they provide a S-AMOLED that will become aw...",3,0.21316666666666667,0.5628333333333334
1010,0.027,0.737,0.236,0.9493,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)",Great phone.its good in all segment.prformance is good.display is very bright.sound is good overall it is a good phone. I am using this phone from last one week.i had no issue facing.Pros1.64 mp back camera is stunning.takes good photos2.night mode is superb.takes very bright photos3.display is good.very colorful.4.performence.m tek dimensity 700 rocking.5.selfee 8 mp camera good6.battery performance is good.it last for a day insel heavy use.7.charging is fast.8.network coverage  is...,5,0.3758333333333333,0.42361111111111116
1011,0.0,0.666,0.334,0.9737,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)","Overall Good product from Samsung IT'S 5G PHONE WITH 12 BANDCAMERA IS VERY GOOD WITH NIGHT MODE And Also Has Slow motion video Recording Battery Back up is good It has some cool features like bedtime mode, eye comfort mode,wifi calling etc....It has latest Android version with good Security Like face lock , fingers print scanner......For for it if u need 5G",4,0.3955555555555555,0.5033333333333334
1012,0.044,0.606,0.349,0.9334,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)",Pros :Feel good mobile from Samsung. Processor is really good. I like the back camera. Worth for the money. Far better than Chinese mobiles.Cons :No Super Amoled displayFront camera is a vintage one ( 8mp )Screen shot method is primitive.,4,0.26666666666666666,0.43333333333333335
1013,0.044,0.69,0.266,0.9497,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)",Budget friendly good job by samsung👌🏻Excellent budget phone 👍🏻 very nice and beautiful colour matte aqua (blue)😍Exellent performance Back Camera exellent😎6Gb + 128Gb combination👌🏻I am very glad to own this phone only the disappointment  with the front Camera and the TFT display (wish i could get atleast 16MP front cam & amoled display it could be better)Although the phone is fabulous ❤😍,5,0.3755,0.75
1014,0.166,0.651,0.183,0.0772,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)","Waste phone, even screen shot old type.Pls friends  don't buy these type phone",1,-0.05,0.1
1015,0.459,0.541,0.0,-0.5256,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)",Front camera very poor quality,1,-0.52,0.78
1016,0.361,0.639,0.0,-0.5256,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)",Front camera  very poor HD display not,3,-0.52,0.78
1017,0.464,0.536,0.0,-0.8258,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)",Lots of Hang issues...Battery gets drained very fastSound quality is very low & bad,1,-0.1666666666666666,0.45222222222222214
1018,0.0,0.761,0.239,0.926,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)  (6 GB RAM)",A good phone but the front camera should be better though the processor is good at this price segment and the 90Hz display is really smooth. But just one thing The front camera should be better samsung should give at least 13 MP camera at this price segment,4,0.4166666666666667,0.5166666666666667
1019,0.024,0.698,0.278,0.9774,SAMSUNG Guru Music 2  (Gold),"Light weight, very compact, stylish. keypad is awesome ! buttons were made with rubber finish .phone has good grip in hand. speaker loudness is average . earpiece sound quality is good . phone has some basic functions like timer,world clock,stop watch , converter etc...comes with Sudoku game. earphones which comes with the phone was good in both sound quality and loudness . SAR value is very low which is good for long talkers. overall this is best for those who wants a backup phone and those ...",4,0.35000000000000003,0.4619444444444445
1020,0.0,0.686,0.314,0.9643,SAMSUNG Guru Music 2  (Gold),"I bought this to gift to my mom. it's pretty light weight, slim, good batter backup and overall a nice mobile. The only thing I wish it had was auto update of time and date. Except that the mobile is very good. my mom loves it. (I'll update review after using it for a week or so)",5,0.40857142857142864,0.7257142857142858
1021,0.061,0.716,0.223,0.9118,SAMSUNG Guru Music 2  (Gold),This is a brilliant choice if you are looking for a basic phone to avoid the distraction from the smartphone.The heilight of this product is the battery life (I got 10 days battery backup) and Call clarity; things we want to be perfect in a basic phone.Apart from that we have music player which will help you enjoy your loneliness....Altogether it was an astonishing purchase for me,5,0.4666666666666666,0.625
1022,0.0,0.823,0.177,0.6801,SAMSUNG Guru Music 2  (Gold),I'm completely satisfied with the product. It is my first Samsung phone and bought only for talking purpose. I have selected golden colour snd it's looks like the same,5,0.21000000000000002,0.5916666666666666
1023,0.0,0.69,0.31,0.9117,SAMSUNG Guru Music 2  (Gold),"A brand is brand always.Samsung is the most trustworthy product.Everything is working fine and display looks awesome 👍Anyone can use this without any hesitation.Got adapter, earphones along with phoneFully satisfied with the product 😀",5,0.6041666666666667,0.75
1024,0.0,0.732,0.268,0.872,SAMSUNG Guru Music 2  (Gold),I bought this phone for my mother and i found that this was the best suitable phone for her . The phone has :Nice lookVery good sound qualityGood battery backupDecent screen sizeGood resolution .,5,0.6499999999999999,0.61
1025,0.103,0.652,0.245,0.942,SAMSUNG Guru Music 2  (Gold),Such a beautiful and functional device. Display is large for clear visibility of text. Rubber made keyboard easy to press. Gives you comfort while pressing. It has vibration functionality so no need to worry while you use it in silent mode. 800mah battery can easily last for 3-4 days. Dual sim so no need to worry. Excellent signal reception and clear ear piece quality. It has an inbuilt torch which can help you at night. Overall a great device packed with features. Guru 2 is really guru in th...,5,0.30813492063492065,0.4704365079365079
1026,0.0,0.669,0.331,0.8553,SAMSUNG Guru Music 2  (Gold),"I am very happy .this is good product it,s is a simple phone to calling and hearing masic only I like it. 5 day standby mod",5,0.38,0.6714285714285715
1027,0.0,0.497,0.503,0.9823,SAMSUNG Guru Music 2  (Gold),It's good mobile.1. Good battery2. Best look3. Nice display4. Best keypad 5. headphone not work this phone6. best charger7. Very good sound quality8. dual sim and memory card support9. warranty card and userguide10. I love this phone,5,0.7566666666666667,0.5422222222222222
1028,0.0,0.368,0.632,0.9451,SAMSUNG Guru Music 2  (Gold),nice product perfect phone to use calls ..looking like good charging is good value for money,5,0.75,0.8
1029,0.0,0.256,0.744,0.4404,SAMSUNG GURU 1200  (Black),Good 👍😊,5,0.7,0.6000000000000001
1030,0.516,0.484,0.0,-0.4939,SAMSUNG GURU 1200  (Black),Back panel is damage,2,0.0,0.0
1031,0.0,1.0,0.0,0.0,SAMSUNG GURU 1200  (Black),Dummy phone this is,1,0.0,0.0
1032,0.0,0.256,0.744,0.4404,SAMSUNG GURU 1200  (Black),Good working,5,0.7,0.6000000000000001
1033,0.057,0.545,0.397,0.9337,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",It is a Best product. I am satisfied with samsung galaxy M 21. It is best in all the aspects of phone. No words to describe...for such a great product 🤩,5,0.6599999999999999,0.5700000000000001
1034,0.0,0.23,0.77,0.9246,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",Very happy nice good look good device M21,4,0.75,0.8
1035,0.0,0.506,0.494,0.9488,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",Wow this is so amazing phone I love it this phone thank you flipkart to deliver my samsung galaxy m21 phone,5,0.4000000000000001,0.8333333333333334
1036,0.0,0.58,0.42,0.4404,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",Good mobile.charging and camera supper...,5,0.7,0.6000000000000001
1037,0.0,0.393,0.607,0.4754,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",very nice phone,5,0.78,1.0
1038,0.0,0.701,0.299,0.7496,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",Very good mobile who r wants to purchase go to this phoneVery good mobile for this price range,5,0.6033333333333333,0.4933333333333334
1039,0.0,0.367,0.633,0.7845,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",One of the best Smart phone,5,0.6071428571428571,0.4714285714285714
1040,0.483,0.517,0.0,-0.4215,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",Waste mobile Over Heating,1,-0.2,0.0
1041,0.0,0.605,0.395,0.8176,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",Mobie is nice and flipcart service is good. Flipcart is give fast service and nice priducts.,5,0.5249999999999999,0.8
1042,0.0,1.0,0.0,0.0,"SAMSUNG M21 2021 Edition (Charcoal Black, 64 GB)  (4 GB RAM)",Charging long time three horse,4,-0.05,0.4
1043,0.0,0.613,0.387,0.9437,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)","Nice budget phone.. Am a fan of Samsung and very happy to say that this time also, Samsung didn't disappoint me. A very good phone in this price range. Thank you Samsung and Flipkart. 👏🏻🙏👏🏻",5,0.8366666666666666,0.9266666666666667
1044,0.0,0.819,0.181,0.8135,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)",Phone is good but i think in this price range it should be more appealing like back side is not up to the standard. Overall ok phone. But i can not write more in performance as it has delivered to me today only,3,0.30000000000000004,0.4
1045,0.0,0.263,0.737,0.4215,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)",It's nice,5,0.6,1.0
1046,0.281,0.611,0.108,-0.6249,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)",Although the phone is good all over but the camera quality is pathetic,2,-0.15000000000000002,0.8
1047,0.0,0.0,1.0,0.5859,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)",Delightful 🤩,5,1.0,1.0
1048,0.0,0.0,1.0,0.4404,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)",Good,5,0.7,0.6000000000000001
1049,0.258,0.576,0.166,-0.7034,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)",Worst and pathetic phone. Please I strongly recommend STOP buying Samsung phones. I bought this phone after 2weeks phone started hanging/slow. Couldn’t able to answer the calls due to slowness. DONT BUY,1,-0.23833333333333334,0.7466666666666667
1050,0.524,0.476,0.0,-0.6704,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)",This phone not good camera totally waste,1,-0.275,0.30000000000000004
1051,0.0,1.0,0.0,0.0,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)",Phone was hanging touch was not working properly.,2,0.0,0.1
1052,0.0,1.0,0.0,0.0,"SAMSUNG Galaxy A12 (Black, 128 GB)  (6 GB RAM)",Average quality mobile..,3,-0.15,0.39999999999999997
1053,0.0,0.826,0.174,0.8437,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)",This phone is really a nice product.Smooth and easy movement and touch..camera quality is also soo nice. It has fast charging mode and keeps the charge for extended period of time..There is also fingerprint lock (the main switch) Totally the phone is too much for the money❤😌,5,0.31428571428571433,0.673809523809524
1054,0.0,0.658,0.342,0.9014,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)",Best fine for this budget front camera should be improved little bit / best for one who choose brand value but for those who look for options moto g30 and poco m3 is good,5,0.5858333333333334,0.44000000000000006
1055,0.0,0.453,0.547,0.8648,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)",Nice and descent phone in affordable price  very amazing i like it,5,0.6900000000000001,1.0
1056,0.389,0.611,0.0,-0.9078,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)",Galaxy m12 display not good TFT penal very bad cemara not good in price othar mobile mor fuchars and cemara quality very good  I don't like m series,1,-0.175,0.7116666666666668
1057,0.0,0.685,0.315,0.888,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)",thanks to flipkart and delivery boy I got delivered within 5 days very fast nice mobile display also big and cute according to the price I like it  .I am very haapy,4,0.29333333333333333,0.5633333333333334
1058,0.694,0.306,0.0,-0.9274,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)",Worst phone.  Damn damn heavy and camera quality is worst.,1,-0.7333333333333334,0.8333333333333334
1059,0.0,0.781,0.219,0.8271,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)","Overall phone is good in the price range.But obviously for the gaming purpose not a good one, can be used as a good device for working or for our parents who dont use high end apps.",4,0.20166666666666663,0.4733333333333334
1060,0.0,0.78,0.22,0.6956,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)","Phine is okay 🆗 in this budget.. but if want to purchase moto g31 is better than m12.. 18 watt charger,, amoled display and gud camera quality ...",3,0.5,0.5
1061,0.0,0.393,0.607,0.4754,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)",Very nice Flipkart..,5,0.78,1.0
1062,0.0,0.256,0.744,0.4404,"SAMSUNG Galaxy M12 (Blue, 64 GB)  (4 GB RAM)",Good camera,5,0.7,0.6000000000000001
1063,0.0,0.664,0.336,0.9598,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)",It's a good phone if you are looking a 5g underbudget  and don't wanna buy Chinese brand. Definitely go for this then . Camera is also good but front camera is good when light is good and night camara mode is good  specially front and other things are fair enough.,5,0.4026785714285714,0.5455357142857143
1064,0.0,0.455,0.545,0.8957,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)",The best 5G compatible smart phone with this price range. Loved it.,5,0.638095238095238,0.580952380952381
1065,0.0,0.709,0.291,0.7783,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)",It's amazing phone I ever had of samsung I used A50s A21s as well as M21 series phone but over all its a good phone,5,0.65,0.75
1066,0.0,0.256,0.744,0.4404,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)",Good luking,4,0.7,0.6000000000000001
1067,0.0,0.385,0.615,0.4927,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)",Very good phone,5,0.9099999999999999,0.7800000000000001
1068,0.077,0.726,0.197,0.9164,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)","Just as samsung says this device is totally AWESOME!!!5g connectivity works great!With nightmode on at night it looks like day !!!Awesome display 90 hertz is buttery smooth Smooth and efficient ui Samsung did a great job on this phone Some people are complaining that the camera quality is poor that is because in the camera app the resolution is set to low by default to save space , you can change this in the camera settings.",5,0.3142857142857142,0.6285714285714284
1069,0.0,0.0,1.0,0.4404,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)",Good,5,0.7,0.6000000000000001
1070,0.0,0.196,0.804,0.6249,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)",Awesome phone,5,1.0,1.0
1071,0.0,0.323,0.677,0.6369,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)",Best 5g mobile,5,1.0,0.3
1072,0.0,0.0,1.0,0.6249,"SAMSUNG Galaxy A22 5G (Mint, 128 GB)  (6 GB RAM)",awesome,5,1.0,1.0
1073,0.025,0.826,0.149,0.8957,"SAMSUNG Galaxy F42 5G (Matte Aqua, 128 GB)  (6 GB RAM)","The pricing at which this mobile is available , we expect more from samsung it is a trusted brand so customer expectations are high from this brand and it is obvious.CAMERA:Camera quality is very poor perhaps samsung offering a 64mp main camera, and i think it will be improved with minor software updates.DISPLAY:It is offering a TFT display but display quality is excellent also colour reproduction is far better than other IPS LCD displays,but if they provide a S-AMOLED that will become aw...",3,0.21316666666666667,0.5628333333333334
1074,0.027,0.737,0.236,0.9493,"SAMSUNG Galaxy F42 5G (Matte Aqua, 128 GB)  (6 GB RAM)",Great phone.its good in all segment.prformance is good.display is very bright.sound is good overall it is a good phone. I am using this phone from last one week.i had no issue facing.Pros1.64 mp back camera is stunning.takes good photos2.night mode is superb.takes very bright photos3.display is good.very colorful.4.performence.m tek dimensity 700 rocking.5.selfee 8 mp camera good6.battery performance is good.it last for a day insel heavy use.7.charging is fast.8.network coverage  is...,5,0.3758333333333333,0.42361111111111116
